year,series,commodity,value,unit,source,method
1998,real_price_animal_products,hides,50.12,index_1900=100,jacks2019,observed
1999,real_price_animal_products,hides,46.13,index_1900=100,jacks2019,observed
2000,real_price_animal_products,hides,49.63,index_1900=100,jacks2019,observed
2001,real_price_animal_products,hides,50.89,index_1900=100,jacks2019,observed
2002,real_price_animal_products,hides,48.63,index_1900=100,jacks2019,observed
2003,real_price_animal_products,hides,39.55,index_1900=100,jacks2019,observed
2004,real_price_animal_products,hides,37.88,index_1900=100,jacks2019,observed
2005,real_price_animal_products,hides,35.86,index_1900=100,jacks2019,observed
2006,real_price_animal_products,hides,36.5,index_1900=100,jacks2019,observed
2007,real_price_animal_products,hides,37.08,index_1900=100,jacks2019,observed
2008,real_price_animal_products,hides,31.66,index_1900=100,jacks2019,observed
2009,real_price_animal_products,hides,22.26,index_1900=100,jacks2019,observed
2010,real_price_animal_products,hides,35.15,index_1900=100,jacks2019,observed
2011,real_price_animal_products,hides,38.83,index_1900=100,jacks2019,observed
2012,real_price_animal_products,hides,38.58,index_1900=100,jacks2019,observed
2013,real_price_animal_products,hides,43.31,index_1900=100,jacks2019,observed
2014,real_price_animal_products,hides,49.67,index_1900=100,jacks2019,observed
2015,real_price_animal_products,hides,39.37,index_1900=100,jacks2019,observed
2016,real_price_animal_products,hides,31.54,index_1900=100,jacks2019,observed
2017,real_price_animal_products,hides,29.6,index_1900=100,jacks2019,observed
2018,real_price_animal_products,hides,24.18,index_1900=100,jacks2019,observed
2019,real_price_animal_products,hides,17.88,index_1900=100,jacks2019,observed
2020,real_price_animal_products,hides,14.75,index_1900=100,jacks2019,observed
2021,real_price_animal_products,hides,19.91,index_1900=100,jacks2019,observed
2022,real_price_animal_products,hides,14.58,index_1900=100,jacks2019,observed
2023,real_price_animal_products,hides,12.61,index_1900=100,jacks2019,observed
2024,real_price_animal_products,hides,10.66,index_1900=100,jacks2019,observed
2025,real_price_animal_products,hides,8.01,index_1900=100,jacks2019,observed
1850,real_price_animal_products,lamb,78.37,index_1900=100,jacks2019,observed
1851,real_price_animal_products,lamb,81.92,index_1900=100,jacks2019,observed
1852,real_price_animal_products,lamb,81.05,index_1900=100,jacks2019,observed
1853,real_price_animal_products,lamb,99.47,index_1900=100,jacks2019,observed
1854,real_price_animal_products,lamb,91.53,index_1900=100,jacks2019,observed
1855,real_price_animal_products,lamb,87.26,index_1900=100,jacks2019,observed
1856,real_price_animal_products,lamb,88.96,index_1900=100,jacks2019,observed
1857,real_price_animal_products,lamb,88.06,index_1900=100,jacks2019,observed
1858,real_price_animal_products,lamb,88.17,index_1900=100,jacks2019,observed
1859,real_price_animal_products,lamb,90.72,index_1900=100,jacks2019,observed
1860,real_price_animal_products,lamb,95.86,index_1900=100,jacks2019,observed
1861,real_price_animal_products,lamb,88.85,index_1900=100,jacks2019,observed
1862,real_price_animal_products,lamb,75.0,index_1900=100,jacks2019,observed
1863,real_price_animal_products,lamb,61.22,index_1900=100,jacks2019,observed
1864,real_price_animal_products,lamb,49.82,index_1900=100,jacks2019,observed
1865,real_price_animal_products,lamb,55.92,index_1900=100,jacks2019,observed
1866,real_price_animal_products,lamb,54.68,index_1900=100,jacks2019,observed
1867,real_price_animal_products,lamb,52.92,index_1900=100,jacks2019,observed
1868,real_price_animal_products,lamb,51.06,index_1900=100,jacks2019,observed
1869,real_price_animal_products,lamb,60.58,index_1900=100,jacks2019,observed
1870,real_price_animal_products,lamb,63.26,index_1900=100,jacks2019,observed
1871,real_price_animal_products,lamb,73.41,index_1900=100,jacks2019,observed
1872,real_price_animal_products,lamb,78.07,index_1900=100,jacks2019,observed
1873,real_price_animal_products,lamb,84.44,index_1900=100,jacks2019,observed
1874,real_price_animal_products,lamb,77.48,index_1900=100,jacks2019,observed
1875,real_price_animal_products,lamb,92.06,index_1900=100,jacks2019,observed
1876,real_price_animal_products,lamb,95.61,index_1900=100,jacks2019,observed
1877,real_price_animal_products,lamb,93.79,index_1900=100,jacks2019,observed
1878,real_price_animal_products,lamb,97.02,index_1900=100,jacks2019,observed
1879,real_price_animal_products,lamb,91.31,index_1900=100,jacks2019,observed
1880,real_price_animal_products,lamb,91.88,index_1900=100,jacks2019,observed
1881,real_price_animal_products,lamb,96.06,index_1900=100,jacks2019,observed
1882,real_price_animal_products,lamb,100.24,index_1900=100,jacks2019,observed
1883,real_price_animal_products,lamb,103.72,index_1900=100,jacks2019,observed
1884,real_price_animal_products,lamb,92.85,index_1900=100,jacks2019,observed
1885,real_price_animal_products,lamb,82.9,index_1900=100,jacks2019,observed
1886,real_price_animal_products,lamb,93.79,index_1900=100,jacks2019,observed
1887,real_price_animal_products,lamb,77.81,index_1900=100,jacks2019,observed
1888,real_price_animal_products,lamb,86.79,index_1900=100,jacks2019,observed
1889,real_price_animal_products,lamb,97.44,index_1900=100,jacks2019,observed
1890,real_price_animal_products,lamb,92.29,index_1900=100,jacks2019,observed
1891,real_price_animal_products,lamb,82.9,index_1900=100,jacks2019,observed
1892,real_price_animal_products,lamb,82.9,index_1900=100,jacks2019,observed
1893,real_price_animal_products,lamb,85.44,index_1900=100,jacks2019,observed
1894,real_price_animal_products,lamb,90.98,index_1900=100,jacks2019,observed
1895,real_price_animal_products,lamb,98.31,index_1900=100,jacks2019,observed
1896,real_price_animal_products,lamb,89.83,index_1900=100,jacks2019,observed
1897,real_price_animal_products,lamb,94.38,index_1900=100,jacks2019,observed
1898,real_price_animal_products,lamb,89.23,index_1900=100,jacks2019,observed
1899,real_price_animal_products,lamb,92.66,index_1900=100,jacks2019,observed
1900,real_price_animal_products,lamb,100.0,index_1900=100,jacks2019,observed
1901,real_price_animal_products,lamb,98.79,index_1900=100,jacks2019,observed
1902,real_price_animal_products,lamb,97.6,index_1900=100,jacks2019,observed
1903,real_price_animal_products,lamb,95.43,index_1900=100,jacks2019,observed
1904,real_price_animal_products,lamb,94.32,index_1900=100,jacks2019,observed
1905,real_price_animal_products,lamb,95.43,index_1900=100,jacks2019,observed
1906,real_price_animal_products,lamb,93.35,index_1900=100,jacks2019,observed
1907,real_price_animal_products,lamb,87.08,index_1900=100,jacks2019,observed
1908,real_price_animal_products,lamb,87.39,index_1900=100,jacks2019,observed
1909,real_price_animal_products,lamb,92.29,index_1900=100,jacks2019,observed
1910,real_price_animal_products,lamb,88.01,index_1900=100,jacks2019,observed
1911,real_price_animal_products,lamb,88.01,index_1900=100,jacks2019,observed
1912,real_price_animal_products,lamb,86.23,index_1900=100,jacks2019,observed
1913,real_price_animal_products,lamb,83.35,index_1900=100,jacks2019,observed
1914,real_price_animal_products,lamb,80.8,index_1900=100,jacks2019,observed
1915,real_price_animal_products,lamb,184.5,index_1900=100,jacks2019,observed
1916,real_price_animal_products,lamb,175.38,index_1900=100,jacks2019,observed
1917,real_price_animal_products,lamb,160.62,index_1900=100,jacks2019,observed
1918,real_price_animal_products,lamb,173.14,index_1900=100,jacks2019,observed
1919,real_price_animal_products,lamb,180.83,index_1900=100,jacks2019,observed
1920,real_price_animal_products,lamb,120.82,index_1900=100,jacks2019,observed
1921,real_price_animal_products,lamb,102.32,index_1900=100,jacks2019,observed
1922,real_price_animal_products,lamb,57.59,index_1900=100,jacks2019,observed
1923,real_price_animal_products,lamb,89.11,index_1900=100,jacks2019,observed
1924,real_price_animal_products,lamb,111.54,index_1900=100,jacks2019,observed
1925,real_price_animal_products,lamb,127.5,index_1900=100,jacks2019,observed
1926,real_price_animal_products,lamb,83.6,index_1900=100,jacks2019,observed
1927,real_price_animal_products,lamb,89.16,index_1900=100,jacks2019,observed
1928,real_price_animal_products,lamb,110.94,index_1900=100,jacks2019,observed
1929,real_price_animal_products,lamb,101.88,index_1900=100,jacks2019,observed
1930,real_price_animal_products,lamb,93.56,index_1900=100,jacks2019,observed
1931,real_price_animal_products,lamb,172.12,index_1900=100,jacks2019,observed
1932,real_price_animal_products,lamb,147.21,index_1900=100,jacks2019,observed
1933,real_price_animal_products,lamb,176.45,index_1900=100,jacks2019,observed
1934,real_price_animal_products,lamb,179.8,index_1900=100,jacks2019,observed
1935,real_price_animal_products,lamb,288.14,index_1900=100,jacks2019,observed
1936,real_price_animal_products,lamb,327.5,index_1900=100,jacks2019,observed
1937,real_price_animal_products,lamb,348.52,index_1900=100,jacks2019,observed
1938,real_price_animal_products,lamb,306.97,index_1900=100,jacks2019,observed
1939,real_price_animal_products,lamb,255.27,index_1900=100,jacks2019,observed
1940,real_price_animal_products,lamb,258.13,index_1900=100,jacks2019,observed
1941,real_price_animal_products,lamb,253.59,index_1900=100,jacks2019,observed
1942,real_price_animal_products,lamb,237.42,index_1900=100,jacks2019,observed
1943,real_price_animal_products,lamb,239.65,index_1900=100,jacks2019,observed
1944,real_price_animal_products,lamb,240.66,index_1900=100,jacks2019,observed
1945,real_price_animal_products,lamb,227.26,index_1900=100,jacks2019,observed
1946,real_price_animal_products,lamb,227.18,index_1900=100,jacks2019,observed
1947,real_price_animal_products,lamb,188.51,index_1900=100,jacks2019,observed
1948,real_price_animal_products,lamb,126.91,index_1900=100,jacks2019,observed
1949,real_price_animal_products,lamb,112.8,index_1900=100,jacks2019,observed
1950,real_price_animal_products,lamb,58.58,index_1900=100,jacks2019,observed
1951,real_price_animal_products,lamb,63.33,index_1900=100,jacks2019,observed
1952,real_price_animal_products,lamb,59.89,index_1900=100,jacks2019,observed
1953,real_price_animal_products,lamb,78.65,index_1900=100,jacks2019,observed
1954,real_price_animal_products,lamb,64.8,index_1900=100,jacks2019,observed
1955,real_price_animal_products,lamb,80.5,index_1900=100,jacks2019,observed
1956,real_price_animal_products,lamb,148.6,index_1900=100,jacks2019,observed
1957,real_price_animal_products,lamb,137.97,index_1900=100,jacks2019,observed
1958,real_price_animal_products,lamb,134.29,index_1900=100,jacks2019,observed
1959,real_price_animal_products,lamb,217.64,index_1900=100,jacks2019,observed
1960,real_price_animal_products,lamb,298.57,index_1900=100,jacks2019,observed
1961,real_price_animal_products,lamb,241.74,index_1900=100,jacks2019,observed
1962,real_price_animal_products,lamb,226.83,index_1900=100,jacks2019,observed
1963,real_price_animal_products,lamb,271.92,index_1900=100,jacks2019,observed
1964,real_price_animal_products,lamb,297.34,index_1900=100,jacks2019,observed
1965,real_price_animal_products,lamb,224.04,index_1900=100,jacks2019,observed
1966,real_price_animal_products,lamb,221.97,index_1900=100,jacks2019,observed
1967,real_price_animal_products,lamb,230.6,index_1900=100,jacks2019,observed
1968,real_price_animal_products,lamb,251.95,index_1900=100,jacks2019,observed
1969,real_price_animal_products,lamb,251.14,index_1900=100,jacks2019,observed
1970,real_price_animal_products,lamb,250.87,index_1900=100,jacks2019,observed
1971,real_price_animal_products,lamb,231.25,index_1900=100,jacks2019,observed
1972,real_price_animal_products,lamb,299.92,index_1900=100,jacks2019,observed
1973,real_price_animal_products,lamb,456.73,index_1900=100,jacks2019,observed
1974,real_price_animal_products,lamb,307.86,index_1900=100,jacks2019,observed
1975,real_price_animal_products,lamb,170.6,index_1900=100,jacks2019,observed
1976,real_price_animal_products,lamb,291.67,index_1900=100,jacks2019,observed
1977,real_price_animal_products,lamb,456.68,index_1900=100,jacks2019,observed
1978,real_price_animal_products,lamb,512.4,index_1900=100,jacks2019,observed
1979,real_price_animal_products,lamb,583.89,index_1900=100,jacks2019,observed
1980,real_price_animal_products,lamb,587.5,index_1900=100,jacks2019,observed
1981,real_price_animal_products,lamb,507.15,index_1900=100,jacks2019,observed
1982,real_price_animal_products,lamb,415.44,index_1900=100,jacks2019,observed
1983,real_price_animal_products,lamb,325.58,index_1900=100,jacks2019,observed
1984,real_price_animal_products,lamb,311.46,index_1900=100,jacks2019,observed
1985,real_price_animal_products,lamb,286.54,index_1900=100,jacks2019,observed
1986,real_price_animal_products,lamb,311.66,index_1900=100,jacks2019,observed
1987,real_price_animal_products,lamb,319.77,index_1900=100,jacks2019,observed
1988,real_price_animal_products,lamb,341.4,index_1900=100,jacks2019,observed
1989,real_price_animal_products,lamb,313.38,index_1900=100,jacks2019,observed
1990,real_price_animal_products,lamb,342.01,index_1900=100,jacks2019,observed
1991,real_price_animal_products,lamb,284.12,index_1900=100,jacks2019,observed
1992,real_price_animal_products,lamb,303.56,index_1900=100,jacks2019,observed
1993,real_price_animal_products,lamb,316.94,index_1900=100,jacks2019,observed
1994,real_price_animal_products,lamb,312.88,index_1900=100,jacks2019,observed
1995,real_price_animal_products,lamb,274.18,index_1900=100,jacks2019,observed
1996,real_price_animal_products,lamb,342.09,index_1900=100,jacks2019,observed
1997,real_price_animal_products,lamb,345.49,index_1900=100,jacks2019,observed
1998,real_price_animal_products,lamb,262.62,index_1900=100,jacks2019,observed
1999,real_price_animal_products,lamb,256.52,index_1900=100,jacks2019,observed
2000,real_price_animal_products,lamb,241.82,index_1900=100,jacks2019,observed
2001,real_price_animal_products,lamb,271.37,index_1900=100,jacks2019,observed
2002,real_price_animal_products,lamb,299.54,index_1900=100,jacks2019,observed
2003,real_price_animal_products,lamb,320.48,index_1900=100,jacks2019,observed
2004,real_price_animal_products,lamb,323.79,index_1900=100,jacks2019,observed
2005,real_price_animal_products,lamb,304.03,index_1900=100,jacks2019,observed
2006,real_price_animal_products,lamb,281.14,index_1900=100,jacks2019,observed
2007,real_price_animal_products,lamb,287.78,index_1900=100,jacks2019,observed
2008,real_price_animal_products,lamb,292.59,index_1900=100,jacks2019,observed
2009,real_price_animal_products,lamb,252.73,index_1900=100,jacks2019,observed
2010,real_price_animal_products,lamb,246.53,index_1900=100,jacks2019,observed
2011,real_price_animal_products,lamb,244.67,index_1900=100,jacks2019,observed
2012,real_price_animal_products,lamb,162.83,index_1900=100,jacks2019,observed
